timescale,pval,comparison,shed,iteration,hierarchy
hourly,0.2896453918320443,Flow Permanence,W3,24,Flow Permanence
30mins,0.2828355130153152,Flow Permanence,W3,25,Flow Permanence
4hr,0.12202043746874529,Flow Permanence,W3,25,Flow Permanence
daily,0.037884384713615084,Flow Permanence,W3,25,Flow Permanence
hourly,0.2315842019480521,Flow Permanence,W3,25,Flow Permanence
30mins,0.21027292472844686,Flow Permanence,W3,26,Flow Permanence
4hr,0.11870258214558761,Flow Permanence,W3,26,Flow Permanence
daily,0.037590108527424344,Flow Permanence,W3,26,Flow Permanence
hourly,0.19124798291424175,Flow Permanence,W3,26,Flow Permanence
30mins,0.5721969337366059,Flow Permanence,W3,27,Flow Permanence
4hr,0.3979848719527902,Flow Permanence,W3,27,Flow Permanence
daily,0.1356842971338567,Flow Permanence,W3,27,Flow Permanence
hourly,0.5421604662287528,Flow Permanence,W3,27,Flow Permanence
30mins,0.8322009353396289,Flow Permanence,W3,28,Flow Permanence
4hr,0.6894694485087984,Flow Permanence,W3,28,Flow Permanence
daily,0.2692670627254168,Flow Permanence,W3,28,Flow Permanence
hourly,0.7931716571827295,Flow Permanence,W3,28,Flow Permanence
30mins,0.6735643800577521,Flow Permanence,W3,29,Flow Permanence
4hr,0.5286336840016717,Flow Permanence,W3,29,Flow Permanence
daily,0.3605367927200534,Flow Permanence,W3,29,Flow Permanence
hourly,0.6603741336165455,Flow Permanence,W3,29,Flow Permanence
30mins,0.3040263441662565,Flow Permanence,W3,30,Flow Permanence
4hr,0.18093020722000885,Flow Permanence,W3,30,Flow Permanence
daily,0.04338612192299401,Flow Permanence,W3,30,Flow Permanence
hourly,0.2716875979253859,Flow Permanence,W3,30,Flow Permanence
30mins,0.7200302791005693,Flow Permanence,W3,31,Flow Permanence
4hr,0.609620131527448,Flow Permanence,W3,31,Flow Permanence
daily,0.32814732370494526,Flow Permanence,W3,31,Flow Permanence
hourly,0.700682772691625,Flow Permanence,W3,31,Flow Permanence
30mins,0.3824289086782109,Flow Permanence,W3,32,Flow Permanence
4hr,0.2404483980341167,Flow Permanence,W3,32,Flow Permanence
daily,0.13233939846665022,Flow Permanence,W3,32,Flow Permanence
hourly,0.3366938551760642,Flow Permanence,W3,32,Flow Permanence
30mins,0.7323717530831574,Flow Permanence,W3,33,Flow Permanence
4hr,0.615185127602814,Flow Permanence,W3,33,Flow Permanence
daily,0.3437481133386157,Flow Permanence,W3,33,Flow Permanence
hourly,0.724236027345174,Flow Permanence,W3,33,Flow Permanence
30mins,0.661752717578023,Flow Permanence,W3,34,Flow Permanence
4hr,0.43991570958307225,Flow Permanence,W3,34,Flow Permanence
daily,0.14398813915135664,Flow Permanence,W3,34,Flow Permanence
hourly,0.5895050171263496,Flow Permanence,W3,34,Flow Permanence
30mins,0.5033950290262718,Flow Permanence,W3,35,Flow Permanence
4hr,0.37253658223279296,Flow Permanence,W3,35,Flow Permanence
daily,0.2730080523855763,Flow Permanence,W3,35,Flow Permanence
hourly,0.46798107140087225,Flow Permanence,W3,35,Flow Permanence
30mins,0.2803906267845731,Flow Permanence,W3,36,Flow Permanence
4hr,0.14553432447423412,Flow Permanence,W3,36,Flow Permanence
daily,0.038721657043672725,Flow Permanence,W3,36,Flow Permanence
hourly,0.24681391628294708,Flow Permanence,W3,36,Flow Permanence
30mins,0.23304605427822278,Flow Permanence,W3,37,Flow Permanence
4hr,0.08708997317657605,Flow Permanence,W3,37,Flow Permanence
daily,0.008074579501415708,Flow Permanence,W3,37,Flow Permanence
hourly,0.22194370804702193,Flow Permanence,W3,37,Flow Permanence
30mins,0.4027294413929568,Flow Permanence,W3,38,Flow Permanence
4hr,0.21114289210717585,Flow Permanence,W3,38,Flow Permanence
daily,0.08719493821288701,Flow Permanence,W3,38,Flow Permanence
hourly,0.31036058140062106,Flow Permanence,W3,38,Flow Permanence
30mins,0.41595469537222984,Flow Permanence,W3,39,Flow Permanence
4hr,0.23882184865142742,Flow Permanence,W3,39,Flow Permanence
daily,0.10817034250440681,Flow Permanence,W3,39,Flow Permanence
hourly,0.325980947279546,Flow Permanence,W3,39,Flow Permanence
30mins,0.7696279488655277,Flow Permanence,W3,40,Flow Permanence
4hr,0.6264214196070068,Flow Permanence,W3,40,Flow Permanence
daily,0.33549952772657476,Flow Permanence,W3,40,Flow Permanence
hourly,0.7489035842913272,Flow Permanence,W3,40,Flow Permanence
30mins,0.6397996061154941,Flow Permanence,W3,41,Flow Permanence
4hr,0.4781423382945117,Flow Permanence,W3,41,Flow Permanence
daily,0.22679896280128586,Flow Permanence,W3,41,Flow Permanence
hourly,0.6018178216443947,Flow Permanence,W3,41,Flow Permanence
30mins,0.47983837492198944,Flow Permanence,W3,42,Flow Permanence
4hr,0.2732606118320493,Flow Permanence,W3,42,Flow Permanence
daily,0.13503090262762324,Flow Permanence,W3,42,Flow Permanence
hourly,0.4496093512157234,Flow Permanence,W3,42,Flow Permanence
30mins,0.6899950936776484,Flow Permanence,W3,43,Flow Permanence
4hr,0.6127879376578886,Flow Permanence,W3,43,Flow Permanence
daily,0.42809751683844516,Flow Permanence,W3,43,Flow Permanence
hourly,0.675459100466976,Flow Permanence,W3,43,Flow Permanence
30mins,0.6030717815669961,Flow Permanence,W3,44,Flow Permanence
4hr,0.4553579149958474,Flow Permanence,W3,44,Flow Permanence
daily,0.28460687217432457,Flow Permanence,W3,44,Flow Permanence
hourly,0.5660975155772496,Flow Permanence,W3,44,Flow Permanence
30mins,0.5080876348827281,Flow Permanence,W3,45,Flow Permanence
4hr,0.29523627121582563,Flow Permanence,W3,45,Flow Permanence
daily,0.05697457717878088,Flow Permanence,W3,45,Flow Permanence
hourly,0.4506978139368335,Flow Permanence,W3,45,Flow Permanence
30mins,0.4811349517603314,Flow Permanence,W3,46,Flow Permanence
4hr,0.2982646800919385,Flow Permanence,W3,46,Flow Permanence
daily,0.11630428436676339,Flow Permanence,W3,46,Flow Permanence
hourly,0.4157603776876779,Flow Permanence,W3,46,Flow Permanence
30mins,0.46350520800005335,Flow Permanence,W3,47,Flow Permanence
4hr,0.2781143436271808,Flow Permanence,W3,47,Flow Permanence
daily,0.1039062308554952,Flow Permanence,W3,47,Flow Permanence
hourly,0.4176173782152158,Flow Permanence,W3,47,Flow Permanence
30mins,0.5071889589158124,Flow Permanence,W3,48,Flow Permanence
4hr,0.3873111257446036,Flow Permanence,W3,48,Flow Permanence
daily,0.13469759113074095,Flow Permanence,W3,48,Flow Permanence
hourly,0.4665887216425044,Flow Permanence,W3,48,Flow Permanence
30mins,0.7258140857716955,Flow Permanence,W3,49,Flow Permanence
4hr,0.574258685235292,Flow Permanence,W3,49,Flow Permanence
daily,0.2852792959472392,Flow Permanence,W3,49,Flow Permanence
hourly,0.6985058521038168,Flow Permanence,W3,49,Flow Permanence
30mins,0.3034137604154157,Flow Permanence,W3,50,Flow Permanence
4hr,0.16861289567170012,Flow Permanence,W3,50,Flow Permanence
daily,0.05204981623106857,Flow Permanence,W3,50,Flow Permanence
hourly,0.26508694158253066,Flow Permanence,W3,50,Flow Permanence
30mins,0.5736694986977622,Flow Permanence,W3,51,Flow Permanence
4hr,0.42064464544217295,Flow Permanence,W3,51,Flow Permanence
daily,0.17024446723804362,Flow Permanence,W3,51,Flow Permanence
hourly,0.4665868826723905,Flow Permanence,W3,51,Flow Permanence
30mins,0.28343106319290434,Flow Permanence,W3,52,Flow Permanence
4hr,0.19529414173376744,Flow Permanence,W3,52,Flow Permanence
daily,0.08751789179346417,Flow Permanence,W3,52,Flow Permanence
hourly,0.27760963552534845,Flow Permanence,W3,52,Flow Permanence
30mins,0.6499578217212063,Flow Permanence,W3,53,Flow Permanence
4hr,0.5000998536528161,Flow Permanence,W3,53,Flow Permanence
daily,0.3221104772428633,Flow Permanence,W3,53,Flow Permanence
hourly,0.6298257873073826,Flow Permanence,W3,53,Flow Permanence
30mins,0.5604783113209136,Flow Permanence,W3,54,Flow Permanence
4hr,0.4184935162660146,Flow Permanence,W3,54,Flow Permanence
daily,0.17692416774205405,Flow Permanence,W3,54,Flow Permanence
hourly,0.5283349569612255,Flow Permanence,W3,54,Flow Permanence
30mins,0.5679678792183768,Flow Permanence,W3,55,Flow Permanence
4hr,0.4338022111663782,Flow Permanence,W3,55,Flow Permanence
daily,0.1650314451062704,Flow Permanence,W3,55,Flow Permanence
hourly,0.510782879828737,Flow Permanence,W3,55,Flow Permanence
30mins,0.5334110102225107,Flow Permanence,W3,56,Flow Permanence
4hr,0.36583476594964004,Flow Permanence,W3,56,Flow Permanence
daily,0.19096244114268635,Flow Permanence,W3,56,Flow Permanence
hourly,0.4976035595806131,Flow Permanence,W3,56,Flow Permanence
30mins,0.7556343893679802,Flow Permanence,W3,57,Flow Permanence
4hr,0.5111826082117089,Flow Permanence,W3,57,Flow Permanence
daily,0.25332140040591977,Flow Permanence,W3,57,Flow Permanence
hourly,0.6601027863846229,Flow Permanence,W3,57,Flow Permanence
30mins,0.28317692564505015,Flow Permanence,W3,58,Flow Permanence
4hr,0.14564594409568915,Flow Permanence,W3,58,Flow Permanence
daily,0.028123009635982934,Flow Permanence,W3,58,Flow Permanence
hourly,0.26075529928582475,Flow Permanence,W3,58,Flow Permanence
30mins,0.5427544649969221,Flow Permanence,W3,59,Flow Permanence
4hr,0.35655414559033904,Flow Permanence,W3,59,Flow Permanence
daily,0.09057893638654697,Flow Permanence,W3,59,Flow Permanence
hourly,0.49910133006911134,Flow Permanence,W3,59,Flow Permanence
30mins,0.6968485623515055,Flow Permanence,W3,60,Flow Permanence
4hr,0.5681654192098172,Flow Permanence,W3,60,Flow Permanence
daily,0.29566219548614114,Flow Permanence,W3,60,Flow Permanence
hourly,0.663029870422118,Flow Permanence,W3,60,Flow Permanence
30mins,0.8501848973117319,Flow Permanence,W3,61,Flow Permanence
4hr,0.7315432095135843,Flow Permanence,W3,61,Flow Permanence
daily,0.4426803797191655,Flow Permanence,W3,61,Flow Permanence
hourly,0.8246160717123385,Flow Permanence,W3,61,Flow Permanence
30mins,0.4531768150394546,Flow Permanence,W3,62,Flow Permanence
4hr,0.29948860743038974,Flow Permanence,W3,62,Flow Permanence
daily,0.11781269605383442,Flow Permanence,W3,62,Flow Permanence
hourly,0.41078869065456614,Flow Permanence,W3,62,Flow Permanence
30mins,0.6487475700686297,Flow Permanence,W3,63,Flow Permanence
4hr,0.5122802281558959,Flow Permanence,W3,63,Flow Permanence
daily,0.17822178387673654,Flow Permanence,W3,63,Flow Permanence
hourly,0.5835548415028656,Flow Permanence,W3,63,Flow Permanence
30mins,0.2190441325026667,Flow Permanence,W3,64,Flow Permanence
4hr,0.08128566183371058,Flow Permanence,W3,64,Flow Permanence
daily,0.0338822196390966,Flow Permanence,W3,64,Flow Permanence
hourly,0.1829767249899955,Flow Permanence,W3,64,Flow Permanence
30mins,0.5591927680039563,Flow Permanence,W3,65,Flow Permanence
4hr,0.4891174507193571,Flow Permanence,W3,65,Flow Permanence
daily,0.41000712243203646,Flow Permanence,W3,65,Flow Permanence
hourly,0.5396750539840461,Flow Permanence,W3,65,Flow Permanence
30mins,0.5658026057159095,Flow Permanence,W3,66,Flow Permanence
4hr,0.5020969402495531,Flow Permanence,W3,66,Flow Permanence
daily,0.25204755292388215,Flow Permanence,W3,66,Flow Permanence
hourly,0.5253460295820428,Flow Permanence,W3,66,Flow Permanence
30mins,0.792448490310131,Flow Permanence,W3,67,Flow Permanence
4hr,0.7112055716839912,Flow Permanence,W3,67,Flow Permanence
daily,0.41703979892204507,Flow Permanence,W3,67,Flow Permanence
hourly,0.7778309591395713,Flow Permanence,W3,67,Flow Permanence
30mins,0.7063127616899452,Flow Permanence,W3,68,Flow Permanence
4hr,0.5923235614294593,Flow Permanence,W3,68,Flow Permanence
daily,0.26425144743874723,Flow Permanence,W3,68,Flow Permanence
hourly,0.6865438766115158,Flow Permanence,W3,68,Flow Permanence
30mins,0.5353015233140139,Flow Permanence,W3,69,Flow Permanence
4hr,0.2918763080867567,Flow Permanence,W3,69,Flow Permanence
daily,0.13855178918174577,Flow Permanence,W3,69,Flow Permanence
hourly,0.4906146459446468,Flow Permanence,W3,69,Flow Permanence
30mins,0.482431104885227,Flow Permanence,W3,70,Flow Permanence
4hr,0.3685661687216583,Flow Permanence,W3,70,Flow Permanence
daily,0.218589284112558,Flow Permanence,W3,70,Flow Permanence
hourly,0.4449558585349673,Flow Permanence,W3,70,Flow Permanence
30mins,0.7795424817454444,Flow Permanence,W3,71,Flow Permanence
4hr,0.6540300810136161,Flow Permanence,W3,71,Flow Permanence
daily,0.33267291816553546,Flow Permanence,W3,71,Flow Permanence
hourly,0.7349102835672572,Flow Permanence,W3,71,Flow Permanence
30mins,0.5967887222748766,Flow Permanence,W3,72,Flow Permanence
4hr,0.4102025040815262,Flow Permanence,W3,72,Flow Permanence
daily,0.19799399109684304,Flow Permanence,W3,72,Flow Permanence
hourly,0.5072890102425055,Flow Permanence,W3,72,Flow Permanence
30mins,0.6416751853949773,Flow Permanence,W3,73,Flow Permanence
4hr,0.5426575237536201,Flow Permanence,W3,73,Flow Permanence
daily,0.28826535132494374,Flow Permanence,W3,73,Flow Permanence
hourly,0.6060642403363722,Flow Permanence,W3,73,Flow Permanence
30mins,0.5891139677878036,Flow Permanence,W3,74,Flow Permanence
4hr,0.4102032541077262,Flow Permanence,W3,74,Flow Permanence
daily,0.20050770209654445,Flow Permanence,W3,74,Flow Permanence
hourly,0.5089860437087075,Flow Permanence,W3,74,Flow Permanence
30mins,0.7279807826577254,Flow Permanence,W3,75,Flow Permanence
4hr,0.5437481817566407,Flow Permanence,W3,75,Flow Permanence
daily,0.3875933288440785,Flow Permanence,W3,75,Flow Permanence
hourly,0.6699481399108639,Flow Permanence,W3,75,Flow Permanence
30mins,0.6650390838338465,Flow Permanence,W3,76,Flow Permanence
4hr,0.5823839342158177,Flow Permanence,W3,76,Flow Permanence
daily,0.281228997947474,Flow Permanence,W3,76,Flow Permanence
hourly,0.6751893553408734,Flow Permanence,W3,76,Flow Permanence
30mins,0.4823316342186653,Flow Permanence,W3,77,Flow Permanence
4hr,0.37832934306276866,Flow Permanence,W3,77,Flow Permanence
daily,0.24083623786109498,Flow Permanence,W3,77,Flow Permanence
hourly,0.48851838417462606,Flow Permanence,W3,77,Flow Permanence
30mins,0.35162379685704764,Flow Permanence,W3,78,Flow Permanence
4hr,0.27002642218855477,Flow Permanence,W3,78,Flow Permanence
daily,0.08746504851165064,Flow Permanence,W3,78,Flow Permanence
hourly,0.3216673611728976,Flow Permanence,W3,78,Flow Permanence
30mins,0.47166496509554834,Flow Permanence,W3,79,Flow Permanence
4hr,0.2584755234455509,Flow Permanence,W3,79,Flow Permanence
daily,0.07588252020639841,Flow Permanence,W3,79,Flow Permanence
hourly,0.4186899439607725,Flow Permanence,W3,79,Flow Permanence
30mins,0.6142231903945322,Flow Permanence,W3,80,Flow Permanence
4hr,0.46589086486819065,Flow Permanence,W3,80,Flow Permanence
daily,0.3313166601103509,Flow Permanence,W3,80,Flow Permanence
hourly,0.6050013943833208,Flow Permanence,W3,80,Flow Permanence
30mins,0.5979495416763794,Flow Permanence,W3,81,Flow Permanence
4hr,0.4006956934270217,Flow Permanence,W3,81,Flow Permanence
daily,0.11005468666643436,Flow Permanence,W3,81,Flow Permanence
hourly,0.5619574759419782,Flow Permanence,W3,81,Flow Permanence
30mins,0.345875195953986,Flow Permanence,W3,82,Flow Permanence
4hr,0.2808869014039301,Flow Permanence,W3,82,Flow Permanence
daily,0.08165561469568,Flow Permanence,W3,82,Flow Permanence
hourly,0.3451374033106961,Flow Permanence,W3,82,Flow Permanence
30mins,0.23781298212714752,Flow Permanence,W3,83,Flow Permanence
4hr,0.15392395280763058,Flow Permanence,W3,83,Flow Permanence
daily,0.04438826170507681,Flow Permanence,W3,83,Flow Permanence
hourly,0.2343430126942909,Flow Permanence,W3,83,Flow Permanence
30mins,0.25783376861517904,Flow Permanence,W3,84,Flow Permanence
4hr,0.1098639179219867,Flow Permanence,W3,84,Flow Permanence
daily,0.058006316642298675,Flow Permanence,W3,84,Flow Permanence
hourly,0.21244464523167997,Flow Permanence,W3,84,Flow Permanence
30mins,0.765812497209058,Flow Permanence,W3,85,Flow Permanence
4hr,0.6478265896442565,Flow Permanence,W3,85,Flow Permanence
daily,0.3679065884228295,Flow Permanence,W3,85,Flow Permanence
hourly,0.7094114167214521,Flow Permanence,W3,85,Flow Permanence
30mins,0.3728221565817764,Flow Permanence,W3,86,Flow Permanence
4hr,0.32877973732118193,Flow Permanence,W3,86,Flow Permanence
daily,0.15986765432695924,Flow Permanence,W3,86,Flow Permanence
hourly,0.34219063272363504,Flow Permanence,W3,86,Flow Permanence
30mins,0.148423350822342,Flow Permanence,W3,87,Flow Permanence
4hr,0.06449357834859087,Flow Permanence,W3,87,Flow Permanence
daily,0.011057903957184924,Flow Permanence,W3,87,Flow Permanence
hourly,0.121936208723273,Flow Permanence,W3,87,Flow Permanence
30mins,0.7560235615346825,Flow Permanence,W3,88,Flow Permanence
4hr,0.6837919656383528,Flow Permanence,W3,88,Flow Permanence
daily,0.370548535430272,Flow Permanence,W3,88,Flow Permanence
hourly,0.7641140264802668,Flow Permanence,W3,88,Flow Permanence
30mins,0.37263268959360407,Flow Permanence,W3,89,Flow Permanence
4hr,0.21911479091724584,Flow Permanence,W3,89,Flow Permanence
daily,0.037427568114458895,Flow Permanence,W3,89,Flow Permanence
hourly,0.3065650237998426,Flow Permanence,W3,89,Flow Permanence
30mins,0.6901725722287406,Flow Permanence,W3,90,Flow Permanence
4hr,0.5234524635121208,Flow Permanence,W3,90,Flow Permanence
daily,0.29548063275934233,Flow Permanence,W3,90,Flow Permanence
hourly,0.6322822907632905,Flow Permanence,W3,90,Flow Permanence
30mins,0.4356759568208187,Flow Permanence,W3,91,Flow Permanence
4hr,0.30061999224818303,Flow Permanence,W3,91,Flow Permanence
daily,0.07309563084111263,Flow Permanence,W3,91,Flow Permanence
hourly,0.4236840309727239,Flow Permanence,W3,91,Flow Permanence
30mins,0.5856069309971801,Flow Permanence,W3,92,Flow Permanence
4hr,0.475550909838792,Flow Permanence,W3,92,Flow Permanence
daily,0.33258244784888386,Flow Permanence,W3,92,Flow Permanence
hourly,0.5853140517680502,Flow Permanence,W3,92,Flow Permanence
30mins,0.4465404623535685,Flow Permanence,W3,93,Flow Permanence
4hr,0.2707690790533418,Flow Permanence,W3,93,Flow Permanence
daily,0.0736964328519566,Flow Permanence,W3,93,Flow Permanence
hourly,0.3882684629714898,Flow Permanence,W3,93,Flow Permanence
30mins,0.5354010707756581,Flow Permanence,W3,94,Flow Permanence
4hr,0.46290814655184065,Flow Permanence,W3,94,Flow Permanence
daily,0.20061129946179856,Flow Permanence,W3,94,Flow Permanence
hourly,0.5424567351918439,Flow Permanence,W3,94,Flow Permanence
30mins,0.14338119896528045,Flow Permanence,W3,95,Flow Permanence
4hr,0.050063383680274104,Flow Permanence,W3,95,Flow Permanence
daily,0.017099091020980794,Flow Permanence,W3,95,Flow Permanence
hourly,0.11219454324541599,Flow Permanence,W3,95,Flow Permanence
30mins,0.43193463256319203,Flow Permanence,W3,96,Flow Permanence
4hr,0.26911964184904036,Flow Permanence,W3,96,Flow Permanence
daily,0.0695587064870626,Flow Permanence,W3,96,Flow Permanence
hourly,0.44139934456924773,Flow Permanence,W3,96,Flow Permanence
30mins,0.7568120742547971,Flow Permanence,W3,97,Flow Permanence
4hr,0.5462295413602672,Flow Permanence,W3,97,Flow Permanence
daily,0.2868229009545997,Flow Permanence,W3,97,Flow Permanence
hourly,0.7092382465452449,Flow Permanence,W3,97,Flow Permanence
30mins,0.5109822181622884,Flow Permanence,W3,98,Flow Permanence
4hr,0.414101823564354,Flow Permanence,W3,98,Flow Permanence
daily,0.18104023665377622,Flow Permanence,W3,98,Flow Permanence
hourly,0.4887183740430035,Flow Permanence,W3,98,Flow Permanence
30mins,0.7765680608815918,Flow Permanence,W3,99,Flow Permanence
4hr,0.5601821776327819,Flow Permanence,W3,99,Flow Permanence
daily,0.3479061248532219,Flow Permanence,W3,99,Flow Permanence
hourly,0.7310461411446617,Flow Permanence,W3,99,Flow Permanence
30mins,0.7700112353969544,Flow Permanence,W3,100,Flow Permanence
4hr,0.5546483631317394,Flow Permanence,W3,100,Flow Permanence
daily,0.1415684579132916,Flow Permanence,W3,100,Flow Permanence
hourly,0.7163166738680002,Flow Permanence,W3,100,Flow Permanence
30mins,0.7178361305141046,Duration of Flow,W3,1,Duration of Flow
4hr,0.5794523213529936,Duration of Flow,W3,1,Duration of Flow
daily,0.25919724692020313,Duration of Flow,W3,1,Duration of Flow
hourly,0.6812004810009867,Duration of Flow,W3,1,Duration of Flow
30mins,0.2907648306019357,Duration of Flow,W3,2,Duration of Flow
4hr,0.15958249389254714,Duration of Flow,W3,2,Duration of Flow
daily,0.02513215877053973,Duration of Flow,W3,2,Duration of Flow
hourly,0.2528535640427596,Duration of Flow,W3,2,Duration of Flow
30mins,0.2961029381173641,Duration of Flow,W3,3,Duration of Flow
4hr,0.1948787043761733,Duration of Flow,W3,3,Duration of Flow
daily,0.0891943424696758,Duration of Flow,W3,3,Duration of Flow
hourly,0.27542952107321417,Duration of Flow,W3,3,Duration of Flow
30mins,0.26696718458525104,Duration of Flow,W3,4,Duration of Flow
4hr,0.16697296497749378,Duration of Flow,W3,4,Duration of Flow
daily,0.054817162879331666,Duration of Flow,W3,4,Duration of Flow
hourly,0.25468864980258077,Duration of Flow,W3,4,Duration of Flow
30mins,0.27619414298019085,Duration of Flow,W3,5,Duration of Flow
4hr,0.14783803075935298,Duration of Flow,W3,5,Duration of Flow
daily,0.0426989431665329,Duration of Flow,W3,5,Duration of Flow
hourly,0.22358949744893147,Duration of Flow,W3,5,Duration of Flow
30mins,0.4460464511000385,Duration of Flow,W3,6,Duration of Flow
4hr,0.3405417832705581,Duration of Flow,W3,6,Duration of Flow
daily,0.11950568229326991,Duration of Flow,W3,6,Duration of Flow
hourly,0.4427834198290201,Duration of Flow,W3,6,Duration of Flow
30mins,0.29758073431817506,Duration of Flow,W3,7,Duration of Flow
4hr,0.22605513957614737,Duration of Flow,W3,7,Duration of Flow
daily,0.04605795454220845,Duration of Flow,W3,7,Duration of Flow
hourly,0.32761013378764015,Duration of Flow,W3,7,Duration of Flow
30mins,0.5566238897645376,Duration of Flow,W3,8,Duration of Flow
4hr,0.3316868533400787,Duration of Flow,W3,8,Duration of Flow
daily,0.11781670038853008,Duration of Flow,W3,8,Duration of Flow
hourly,0.49001594332452836,Duration of Flow,W3,8,Duration of Flow
30mins,0.7025950792043625,Duration of Flow,W3,9,Duration of Flow
4hr,0.5199627188756568,Duration of Flow,W3,9,Duration of Flow
daily,0.2312682978489419,Duration of Flow,W3,9,Duration of Flow
hourly,0.6732949033858996,Duration of Flow,W3,9,Duration of Flow
30mins,0.4414965324145362,Duration of Flow,W3,10,Duration of Flow
4hr,0.3267931086864322,Duration of Flow,W3,10,Duration of Flow
daily,0.08143167840814702,Duration of Flow,W3,10,Duration of Flow
hourly,0.4619135151364715,Duration of Flow,W3,10,Duration of Flow
30mins,0.8926442751152721,Duration of Flow,W3,11,Duration of Flow
4hr,0.7694782762135716,Duration of Flow,W3,11,Duration of Flow
daily,0.44594339099509883,Duration of Flow,W3,11,Duration of Flow
hourly,0.8542288743715779,Duration of Flow,W3,11,Duration of Flow
30mins,0.6793209767752976,Duration of Flow,W3,12,Duration of Flow
4hr,0.49121337073346105,Duration of Flow,W3,12,Duration of Flow
daily,0.1529092185935141,Duration of Flow,W3,12,Duration of Flow
hourly,0.5986271942327215,Duration of Flow,W3,12,Duration of Flow
30mins,0.6466143474544135,Duration of Flow,W3,13,Duration of Flow
4hr,0.3508730842470954,Duration of Flow,W3,13,Duration of Flow
daily,0.13667890505106867,Duration of Flow,W3,13,Duration of Flow
hourly,0.5554389727446003,Duration of Flow,W3,13,Duration of Flow
30mins,0.5790592982653978,Duration of Flow,W3,14,Duration of Flow
4hr,0.3486501582431829,Duration of Flow,W3,14,Duration of Flow
daily,0.18449484661956297,Duration of Flow,W3,14,Duration of Flow
hourly,0.5335114950432904,Duration of Flow,W3,14,Duration of Flow
30mins,0.5513824254702152,Duration of Flow,W3,15,Duration of Flow
4hr,0.3272420657069258,Duration of Flow,W3,15,Duration of Flow
daily,0.14863008744237927,Duration of Flow,W3,15,Duration of Flow
hourly,0.4797380997242672,Duration of Flow,W3,15,Duration of Flow
30mins,0.49370956482043693,Duration of Flow,W3,16,Duration of Flow
4hr,0.39615694502609755,Duration of Flow,W3,16,Duration of Flow
daily,0.10532396118423963,Duration of Flow,W3,16,Duration of Flow
hourly,0.47206422931020475,Duration of Flow,W3,16,Duration of Flow
30mins,0.46658818120532486,Duration of Flow,W3,17,Duration of Flow
4hr,0.3494845013801257,Duration of Flow,W3,17,Duration of Flow
daily,0.18104247604000476,Duration of Flow,W3,17,Duration of Flow
hourly,0.47594991646134743,Duration of Flow,W3,17,Duration of Flow
30mins,0.4111764508047834,Duration of Flow,W3,18,Duration of Flow
4hr,0.23982752288180006,Duration of Flow,W3,18,Duration of Flow
daily,0.09768348897666597,Duration of Flow,W3,18,Duration of Flow
hourly,0.37320084403996956,Duration of Flow,W3,18,Duration of Flow
30mins,0.7446572278596383,Duration of Flow,W3,19,Duration of Flow
4hr,0.7067404545441061,Duration of Flow,W3,19,Duration of Flow
daily,0.43783949143137474,Duration of Flow,W3,19,Duration of Flow
hourly,0.741105127647276,Duration of Flow,W3,19,Duration of Flow
30mins,0.7222193362043001,Duration of Flow,W3,20,Duration of Flow
4hr,0.556230442163153,Duration of Flow,W3,20,Duration of Flow
daily,0.22059532629261314,Duration of Flow,W3,20,Duration of Flow
hourly,0.6828068752229024,Duration of Flow,W3,20,Duration of Flow
30mins,0.6257539536416589,Duration of Flow,W3,21,Duration of Flow
4hr,0.4373520838006675,Duration of Flow,W3,21,Duration of Flow
daily,0.16262977992790417,Duration of Flow,W3,21,Duration of Flow
hourly,0.5084868970892182,Duration of Flow,W3,21,Duration of Flow
30mins,0.677524871867607,Duration of Flow,W3,22,Duration of Flow
4hr,0.5133778515040974,Duration of Flow,W3,22,Duration of Flow
daily,0.20002087729660986,Duration of Flow,W3,22,Duration of Flow
hourly,0.6472627117756731,Duration of Flow,W3,22,Duration of Flow
30mins,0.3634802527089117,Duration of Flow,W3,23,Duration of Flow
4hr,0.2824925322493138,Duration of Flow,W3,23,Duration of Flow
daily,0.1638569924840753,Duration of Flow,W3,23,Duration of Flow
hourly,0.34402953899298205,Duration of Flow,W3,23,Duration of Flow
30mins,0.39384232301382116,Duration of Flow,W3,24,Duration of Flow
4hr,0.1732499655282426,Duration of Flow,W3,24,Duration of Flow
daily,0.08632588893461889,Duration of Flow,W3,24,Duration of Flow
hourly,0.33477943079759825,Duration of Flow,W3,24,Duration of Flow
30mins,0.7013788942919186,Duration of Flow,W3,25,Duration of Flow
4hr,0.4183986190669687,Duration of Flow,W3,25,Duration of Flow
daily,0.22402366098296117,Duration of Flow,W3,25,Duration of Flow
hourly,0.6287842445521351,Duration of Flow,W3,25,Duration of Flow
30mins,0.6803956888767132,Duration of Flow,W3,26,Duration of Flow
4hr,0.494108751704825,Duration of Flow,W3,26,Duration of Flow
daily,0.3943192785879366,Duration of Flow,W3,26,Duration of Flow
hourly,0.6183335139186692,Duration of Flow,W3,26,Duration of Flow
30mins,0.5839460887586893,Duration of Flow,W3,27,Duration of Flow
4hr,0.44426346349760454,Duration of Flow,W3,27,Duration of Flow
daily,0.12539306159357055,Duration of Flow,W3,27,Duration of Flow
hourly,0.5592930910405143,Duration of Flow,W3,27,Duration of Flow
30mins,0.5814065304012798,Duration of Flow,W3,28,Duration of Flow
