timescale,pval,comparison,shed,iteration,hierarchy
30mins,0.54755337747438,Duration of Flow,ZZ,10,Duration of Flow
4hr,0.3537662396952228,Duration of Flow,ZZ,10,Duration of Flow
daily,0.15083270736283919,Duration of Flow,ZZ,10,Duration of Flow
hourly,0.515005190474188,Duration of Flow,ZZ,10,Duration of Flow
30mins,0.48860598299404145,Duration of Flow,ZZ,11,Duration of Flow
4hr,0.23233037533214934,Duration of Flow,ZZ,11,Duration of Flow
daily,0.11078021875272423,Duration of Flow,ZZ,11,Duration of Flow
hourly,0.42471322651400684,Duration of Flow,ZZ,11,Duration of Flow
30mins,0.49708163052339766,Duration of Flow,ZZ,12,Duration of Flow
4hr,0.3964081451853659,Duration of Flow,ZZ,12,Duration of Flow
daily,0.2788440969387033,Duration of Flow,ZZ,12,Duration of Flow
hourly,0.4927738926232241,Duration of Flow,ZZ,12,Duration of Flow
30mins,0.2846105897307042,Duration of Flow,ZZ,13,Duration of Flow
4hr,0.15879725271704218,Duration of Flow,ZZ,13,Duration of Flow
daily,0.046671536832866206,Duration of Flow,ZZ,13,Duration of Flow
hourly,0.23833370112141242,Duration of Flow,ZZ,13,Duration of Flow
30mins,0.20244992248428287,Duration of Flow,ZZ,14,Duration of Flow
4hr,0.07477545644064967,Duration of Flow,ZZ,14,Duration of Flow
daily,0.03995996730684326,Duration of Flow,ZZ,14,Duration of Flow
hourly,0.15461703337250238,Duration of Flow,ZZ,14,Duration of Flow
30mins,0.14607864939467669,Duration of Flow,ZZ,15,Duration of Flow
4hr,0.08328742655766168,Duration of Flow,ZZ,15,Duration of Flow
daily,0.03671182345375279,Duration of Flow,ZZ,15,Duration of Flow
hourly,0.11171232319764715,Duration of Flow,ZZ,15,Duration of Flow
30mins,0.5279100559604504,Duration of Flow,ZZ,16,Duration of Flow
4hr,0.5126441768579675,Duration of Flow,ZZ,16,Duration of Flow
daily,0.2922210213630732,Duration of Flow,ZZ,16,Duration of Flow
hourly,0.5305433771178568,Duration of Flow,ZZ,16,Duration of Flow
30mins,0.42990665028139213,Duration of Flow,ZZ,17,Duration of Flow
4hr,0.2989577760574643,Duration of Flow,ZZ,17,Duration of Flow
daily,0.1602319202774087,Duration of Flow,ZZ,17,Duration of Flow
hourly,0.39037985635123235,Duration of Flow,ZZ,17,Duration of Flow
30mins,0.3968116511492138,Duration of Flow,ZZ,18,Duration of Flow
4hr,0.2874538675008502,Duration of Flow,ZZ,18,Duration of Flow
daily,0.18281911483985558,Duration of Flow,ZZ,18,Duration of Flow
hourly,0.3736427092359741,Duration of Flow,ZZ,18,Duration of Flow
30mins,0.4902731030770061,Duration of Flow,ZZ,19,Duration of Flow
4hr,0.40165350943881073,Duration of Flow,ZZ,19,Duration of Flow
daily,0.18569440656069142,Duration of Flow,ZZ,19,Duration of Flow
hourly,0.5075039075561032,Duration of Flow,ZZ,19,Duration of Flow
30mins,0.5237497301839946,Duration of Flow,ZZ,20,Duration of Flow
4hr,0.3369485505993213,Duration of Flow,ZZ,20,Duration of Flow
daily,0.18803357072715102,Duration of Flow,ZZ,20,Duration of Flow
hourly,0.49194032060700005,Duration of Flow,ZZ,20,Duration of Flow
30mins,0.19864173162931217,Duration of Flow,ZZ,21,Duration of Flow
4hr,0.07566503396438884,Duration of Flow,ZZ,21,Duration of Flow
daily,0.06335793267417252,Duration of Flow,ZZ,21,Duration of Flow
hourly,0.15445280105260856,Duration of Flow,ZZ,21,Duration of Flow
30mins,0.47625013022975854,Duration of Flow,ZZ,22,Duration of Flow
4hr,0.3829132808596419,Duration of Flow,ZZ,22,Duration of Flow
daily,0.1837448235045525,Duration of Flow,ZZ,22,Duration of Flow
hourly,0.46737839687954646,Duration of Flow,ZZ,22,Duration of Flow
30mins,0.5168103286680846,Duration of Flow,ZZ,23,Duration of Flow
4hr,0.2621347431516813,Duration of Flow,ZZ,23,Duration of Flow
daily,0.1459958529191752,Duration of Flow,ZZ,23,Duration of Flow
hourly,0.4267624806525404,Duration of Flow,ZZ,23,Duration of Flow
30mins,0.19162803109996124,Duration of Flow,ZZ,24,Duration of Flow
4hr,0.09436766164562062,Duration of Flow,ZZ,24,Duration of Flow
daily,0.057757249844410774,Duration of Flow,ZZ,24,Duration of Flow
hourly,0.17284669087885116,Duration of Flow,ZZ,24,Duration of Flow
30mins,0.20147173189012307,Duration of Flow,ZZ,25,Duration of Flow
4hr,0.10927958508173799,Duration of Flow,ZZ,25,Duration of Flow
daily,0.042478691911561395,Duration of Flow,ZZ,25,Duration of Flow
hourly,0.16895665551375674,Duration of Flow,ZZ,25,Duration of Flow
30mins,0.39171805052937625,Duration of Flow,ZZ,26,Duration of Flow
4hr,0.2898322609392896,Duration of Flow,ZZ,26,Duration of Flow
daily,0.10152973215034762,Duration of Flow,ZZ,26,Duration of Flow
hourly,0.31908269775726167,Duration of Flow,ZZ,26,Duration of Flow
30mins,0.44431595383926886,Duration of Flow,ZZ,27,Duration of Flow
4hr,0.3154819455673781,Duration of Flow,ZZ,27,Duration of Flow
daily,0.09981103166619182,Duration of Flow,ZZ,27,Duration of Flow
hourly,0.4015193244699597,Duration of Flow,ZZ,27,Duration of Flow
30mins,0.47958041064915213,Duration of Flow,ZZ,28,Duration of Flow
4hr,0.4669629188559854,Duration of Flow,ZZ,28,Duration of Flow
daily,0.16321786773202343,Duration of Flow,ZZ,28,Duration of Flow
hourly,0.45631231277884454,Duration of Flow,ZZ,28,Duration of Flow
30mins,0.7818777645310044,Duration of Flow,ZZ,29,Duration of Flow
4hr,0.5924079855641063,Duration of Flow,ZZ,29,Duration of Flow
daily,0.4581074487250509,Duration of Flow,ZZ,29,Duration of Flow
hourly,0.7651033284894445,Duration of Flow,ZZ,29,Duration of Flow
30mins,0.36562158443194476,Duration of Flow,ZZ,30,Duration of Flow
4hr,0.37919635908322835,Duration of Flow,ZZ,30,Duration of Flow
daily,0.26099856974327956,Duration of Flow,ZZ,30,Duration of Flow
hourly,0.39963393700936267,Duration of Flow,ZZ,30,Duration of Flow
30mins,0.6375172174381282,Duration of Flow,ZZ,31,Duration of Flow
4hr,0.45976656554264805,Duration of Flow,ZZ,31,Duration of Flow
daily,0.28638105545226356,Duration of Flow,ZZ,31,Duration of Flow
hourly,0.5702301655901177,Duration of Flow,ZZ,31,Duration of Flow
30mins,0.37271864298958696,Duration of Flow,ZZ,32,Duration of Flow
4hr,0.252691726801041,Duration of Flow,ZZ,32,Duration of Flow
daily,0.13994065568138822,Duration of Flow,ZZ,32,Duration of Flow
hourly,0.3509207488085308,Duration of Flow,ZZ,32,Duration of Flow
30mins,0.5533432924509586,Duration of Flow,ZZ,33,Duration of Flow
4hr,0.40246322698836334,Duration of Flow,ZZ,33,Duration of Flow
daily,0.2329732479149168,Duration of Flow,ZZ,33,Duration of Flow
hourly,0.498471339853854,Duration of Flow,ZZ,33,Duration of Flow
30mins,0.2528056378646838,Duration of Flow,ZZ,34,Duration of Flow
4hr,0.14338264159387687,Duration of Flow,ZZ,34,Duration of Flow
daily,0.061218983714425766,Duration of Flow,ZZ,34,Duration of Flow
hourly,0.20990054236040526,Duration of Flow,ZZ,34,Duration of Flow
30mins,0.5313748882565708,Duration of Flow,ZZ,35,Duration of Flow
4hr,0.21791416284351042,Duration of Flow,ZZ,35,Duration of Flow
daily,0.03836481398699508,Duration of Flow,ZZ,35,Duration of Flow
hourly,0.4716738891453721,Duration of Flow,ZZ,35,Duration of Flow
30mins,0.240822078386633,Duration of Flow,ZZ,36,Duration of Flow
4hr,0.15837745037693,Duration of Flow,ZZ,36,Duration of Flow
daily,0.11464769676305968,Duration of Flow,ZZ,36,Duration of Flow
hourly,0.19343887532204626,Duration of Flow,ZZ,36,Duration of Flow
30mins,0.3493739242168922,Duration of Flow,ZZ,37,Duration of Flow
4hr,0.14816303431125052,Duration of Flow,ZZ,37,Duration of Flow
daily,0.05955460888556591,Duration of Flow,ZZ,37,Duration of Flow
hourly,0.2671525248767218,Duration of Flow,ZZ,37,Duration of Flow
30mins,0.39198504415539176,Duration of Flow,ZZ,38,Duration of Flow
4hr,0.19873885874560318,Duration of Flow,ZZ,38,Duration of Flow
daily,0.02657440920329414,Duration of Flow,ZZ,38,Duration of Flow
hourly,0.3501471223403576,Duration of Flow,ZZ,38,Duration of Flow
30mins,0.15930677948378322,Duration of Flow,ZZ,39,Duration of Flow
4hr,0.08825263424298027,Duration of Flow,ZZ,39,Duration of Flow
daily,0.0077447765397265595,Duration of Flow,ZZ,39,Duration of Flow
hourly,0.14385739219963625,Duration of Flow,ZZ,39,Duration of Flow
30mins,0.5731013359349032,Duration of Flow,ZZ,40,Duration of Flow
4hr,0.34756967366990954,Duration of Flow,ZZ,40,Duration of Flow
daily,0.1844883057183233,Duration of Flow,ZZ,40,Duration of Flow
hourly,0.5596719241160263,Duration of Flow,ZZ,40,Duration of Flow
30mins,0.16399814563229737,Duration of Flow,ZZ,41,Duration of Flow
4hr,0.08065135797368202,Duration of Flow,ZZ,41,Duration of Flow
daily,0.019959299135597353,Duration of Flow,ZZ,41,Duration of Flow
hourly,0.12487875165706282,Duration of Flow,ZZ,41,Duration of Flow
30mins,0.2121154005435275,Duration of Flow,ZZ,42,Duration of Flow
4hr,0.17970072010371416,Duration of Flow,ZZ,42,Duration of Flow
daily,0.11230201992581376,Duration of Flow,ZZ,42,Duration of Flow
hourly,0.18495427628192695,Duration of Flow,ZZ,42,Duration of Flow
30mins,0.7490848327924327,Duration of Flow,ZZ,43,Duration of Flow
4hr,0.5821000791550441,Duration of Flow,ZZ,43,Duration of Flow
daily,0.4044846719178546,Duration of Flow,ZZ,43,Duration of Flow
hourly,0.6770515568370509,Duration of Flow,ZZ,43,Duration of Flow
30mins,0.6473979364402718,Duration of Flow,ZZ,44,Duration of Flow
4hr,0.4852724781732952,Duration of Flow,ZZ,44,Duration of Flow
daily,0.2362888276654959,Duration of Flow,ZZ,44,Duration of Flow
hourly,0.5841382667895869,Duration of Flow,ZZ,44,Duration of Flow
30mins,0.48902273440609434,Duration of Flow,ZZ,45,Duration of Flow
4hr,0.35648926352805677,Duration of Flow,ZZ,45,Duration of Flow
daily,0.12238390593162925,Duration of Flow,ZZ,45,Duration of Flow
hourly,0.4596287784874506,Duration of Flow,ZZ,45,Duration of Flow
30mins,0.4327820934518964,Duration of Flow,ZZ,46,Duration of Flow
4hr,0.36811447287243126,Duration of Flow,ZZ,46,Duration of Flow
daily,0.14703811301045774,Duration of Flow,ZZ,46,Duration of Flow
hourly,0.4273090411565922,Duration of Flow,ZZ,46,Duration of Flow
30mins,0.34589810344799043,Duration of Flow,ZZ,47,Duration of Flow
4hr,0.2724463333950008,Duration of Flow,ZZ,47,Duration of Flow
daily,0.12423198367895184,Duration of Flow,ZZ,47,Duration of Flow
hourly,0.3649676163713985,Duration of Flow,ZZ,47,Duration of Flow
30mins,0.29690628407342223,Duration of Flow,ZZ,48,Duration of Flow
4hr,0.2791976483442727,Duration of Flow,ZZ,48,Duration of Flow
daily,0.11038724460575225,Duration of Flow,ZZ,48,Duration of Flow
hourly,0.34937308013446716,Duration of Flow,ZZ,48,Duration of Flow
30mins,0.465578195315365,Duration of Flow,ZZ,49,Duration of Flow
4hr,0.28887812944315616,Duration of Flow,ZZ,49,Duration of Flow
daily,0.14695163265310898,Duration of Flow,ZZ,49,Duration of Flow
hourly,0.37074364828298634,Duration of Flow,ZZ,49,Duration of Flow
30mins,0.3735107881522791,Duration of Flow,ZZ,50,Duration of Flow
4hr,0.251026040479876,Duration of Flow,ZZ,50,Duration of Flow
daily,0.1681615618586119,Duration of Flow,ZZ,50,Duration of Flow
hourly,0.3354244927517862,Duration of Flow,ZZ,50,Duration of Flow
30mins,0.3461559123025415,Duration of Flow,ZZ,51,Duration of Flow
4hr,0.2782617641874837,Duration of Flow,ZZ,51,Duration of Flow
daily,0.06215065971333308,Duration of Flow,ZZ,51,Duration of Flow
hourly,0.32746410277333426,Duration of Flow,ZZ,51,Duration of Flow
30mins,0.21904577689121643,Duration of Flow,ZZ,52,Duration of Flow
4hr,0.08080794985227581,Duration of Flow,ZZ,52,Duration of Flow
daily,0.030840631342153375,Duration of Flow,ZZ,52,Duration of Flow
hourly,0.20899700345286812,Duration of Flow,ZZ,52,Duration of Flow
30mins,0.2541437109403522,Duration of Flow,ZZ,53,Duration of Flow
4hr,0.15059153867691955,Duration of Flow,ZZ,53,Duration of Flow
daily,0.049918330943354204,Duration of Flow,ZZ,53,Duration of Flow
hourly,0.23382781664697122,Duration of Flow,ZZ,53,Duration of Flow
30mins,0.49110669262049284,Duration of Flow,ZZ,54,Duration of Flow
4hr,0.3609147208552139,Duration of Flow,ZZ,54,Duration of Flow
daily,0.1244434073404453,Duration of Flow,ZZ,54,Duration of Flow
hourly,0.4325077271363779,Duration of Flow,ZZ,54,Duration of Flow
30mins,0.3337754379332967,Duration of Flow,ZZ,55,Duration of Flow
4hr,0.1925769312134431,Duration of Flow,ZZ,55,Duration of Flow
daily,0.08506036475535506,Duration of Flow,ZZ,55,Duration of Flow
hourly,0.2954614538304563,Duration of Flow,ZZ,55,Duration of Flow
30mins,0.5941633334475509,Duration of Flow,ZZ,56,Duration of Flow
4hr,0.3250772039516979,Duration of Flow,ZZ,56,Duration of Flow
daily,0.1064990814700955,Duration of Flow,ZZ,56,Duration of Flow
hourly,0.5732375242557396,Duration of Flow,ZZ,56,Duration of Flow
30mins,0.3469272282661484,Duration of Flow,ZZ,57,Duration of Flow
4hr,0.18319306496259313,Duration of Flow,ZZ,57,Duration of Flow
daily,0.11471644365060903,Duration of Flow,ZZ,57,Duration of Flow
hourly,0.34898726320792406,Duration of Flow,ZZ,57,Duration of Flow
30mins,0.30882699464181074,Duration of Flow,ZZ,58,Duration of Flow
4hr,0.18813056118661883,Duration of Flow,ZZ,58,Duration of Flow
daily,0.044601563214680354,Duration of Flow,ZZ,58,Duration of Flow
hourly,0.2727961460808376,Duration of Flow,ZZ,58,Duration of Flow
30mins,0.5298507211001304,Duration of Flow,ZZ,59,Duration of Flow
4hr,0.3215741033719993,Duration of Flow,ZZ,59,Duration of Flow
daily,0.13747530548020764,Duration of Flow,ZZ,59,Duration of Flow
hourly,0.4909676969221107,Duration of Flow,ZZ,59,Duration of Flow
30mins,0.3474410033902934,Duration of Flow,ZZ,60,Duration of Flow
4hr,0.31647228633005464,Duration of Flow,ZZ,60,Duration of Flow
daily,0.13572017085100418,Duration of Flow,ZZ,60,Duration of Flow
hourly,0.3750949535140593,Duration of Flow,ZZ,60,Duration of Flow
30mins,0.1697479268758361,Duration of Flow,ZZ,61,Duration of Flow
4hr,0.11526188439889726,Duration of Flow,ZZ,61,Duration of Flow
daily,0.01926335594590813,Duration of Flow,ZZ,61,Duration of Flow
hourly,0.14728015038095146,Duration of Flow,ZZ,61,Duration of Flow
30mins,0.6955759973069037,Duration of Flow,ZZ,62,Duration of Flow
4hr,0.43895394184562353,Duration of Flow,ZZ,62,Duration of Flow
daily,0.20441860369166412,Duration of Flow,ZZ,62,Duration of Flow
hourly,0.6575631738106703,Duration of Flow,ZZ,62,Duration of Flow
30mins,0.15653232776292714,Duration of Flow,ZZ,63,Duration of Flow
4hr,0.097573570706185,Duration of Flow,ZZ,63,Duration of Flow
daily,0.0545306176905002,Duration of Flow,ZZ,63,Duration of Flow
hourly,0.14033175616682272,Duration of Flow,ZZ,63,Duration of Flow
30mins,0.3910490359573139,Duration of Flow,ZZ,64,Duration of Flow
4hr,0.3274621908260656,Duration of Flow,ZZ,64,Duration of Flow
daily,0.22799187108599756,Duration of Flow,ZZ,64,Duration of Flow
hourly,0.3946650005539937,Duration of Flow,ZZ,64,Duration of Flow
30mins,0.29944283547119177,Duration of Flow,ZZ,65,Duration of Flow
4hr,0.20620333654137799,Duration of Flow,ZZ,65,Duration of Flow
daily,0.14025093563606297,Duration of Flow,ZZ,65,Duration of Flow
hourly,0.2867418079944122,Duration of Flow,ZZ,65,Duration of Flow
30mins,0.46225675373743846,Duration of Flow,ZZ,66,Duration of Flow
4hr,0.37127020891122275,Duration of Flow,ZZ,66,Duration of Flow
daily,0.23789973587847815,Duration of Flow,ZZ,66,Duration of Flow
hourly,0.4164057714506769,Duration of Flow,ZZ,66,Duration of Flow
30mins,0.36431307600159607,Duration of Flow,ZZ,67,Duration of Flow
4hr,0.19143672983828167,Duration of Flow,ZZ,67,Duration of Flow
daily,0.04327261683722972,Duration of Flow,ZZ,67,Duration of Flow
hourly,0.32784045203694895,Duration of Flow,ZZ,67,Duration of Flow
30mins,0.2602106318718733,Duration of Flow,ZZ,68,Duration of Flow
4hr,0.1348913877809085,Duration of Flow,ZZ,68,Duration of Flow
daily,0.04697954836940476,Duration of Flow,ZZ,68,Duration of Flow
hourly,0.20039602206591942,Duration of Flow,ZZ,68,Duration of Flow
30mins,0.6842692159126007,Duration of Flow,ZZ,69,Duration of Flow
4hr,0.5482434725522454,Duration of Flow,ZZ,69,Duration of Flow
daily,0.3814517447117809,Duration of Flow,ZZ,69,Duration of Flow
hourly,0.7026101480928761,Duration of Flow,ZZ,69,Duration of Flow
30mins,0.4933297380804092,Duration of Flow,ZZ,70,Duration of Flow
4hr,0.3559707324247203,Duration of Flow,ZZ,70,Duration of Flow
daily,0.1145802494979283,Duration of Flow,ZZ,70,Duration of Flow
hourly,0.4288123623294726,Duration of Flow,ZZ,70,Duration of Flow
30mins,0.15255728783453124,Duration of Flow,ZZ,71,Duration of Flow
4hr,0.06143626025692796,Duration of Flow,ZZ,71,Duration of Flow
daily,0.012950069699305686,Duration of Flow,ZZ,71,Duration of Flow
hourly,0.1246654669055032,Duration of Flow,ZZ,71,Duration of Flow
30mins,0.6169524325963849,Duration of Flow,ZZ,72,Duration of Flow
4hr,0.42512182551343436,Duration of Flow,ZZ,72,Duration of Flow
daily,0.17027093963018097,Duration of Flow,ZZ,72,Duration of Flow
hourly,0.5576095926664137,Duration of Flow,ZZ,72,Duration of Flow
30mins,0.1633944736025872,Duration of Flow,ZZ,73,Duration of Flow
4hr,0.061687966139659094,Duration of Flow,ZZ,73,Duration of Flow
daily,0.019958731582631697,Duration of Flow,ZZ,73,Duration of Flow
hourly,0.13241115485975186,Duration of Flow,ZZ,73,Duration of Flow
30mins,0.3403905041091365,Duration of Flow,ZZ,74,Duration of Flow
4hr,0.19058319607079238,Duration of Flow,ZZ,74,Duration of Flow
daily,0.08937277514968774,Duration of Flow,ZZ,74,Duration of Flow
hourly,0.32721169052525645,Duration of Flow,ZZ,74,Duration of Flow
30mins,0.5308204976130758,Duration of Flow,ZZ,75,Duration of Flow
4hr,0.32219861866768107,Duration of Flow,ZZ,75,Duration of Flow
daily,0.07600914517656751,Duration of Flow,ZZ,75,Duration of Flow
hourly,0.46751711808087715,Duration of Flow,ZZ,75,Duration of Flow
30mins,0.5702302087152493,Duration of Flow,ZZ,76,Duration of Flow
4hr,0.47111944864026745,Duration of Flow,ZZ,76,Duration of Flow
daily,0.20999512606464946,Duration of Flow,ZZ,76,Duration of Flow
hourly,0.5453452445836147,Duration of Flow,ZZ,76,Duration of Flow
30mins,0.24310623231912745,Duration of Flow,ZZ,77,Duration of Flow
4hr,0.13824559908475456,Duration of Flow,ZZ,77,Duration of Flow
daily,0.02513062060926466,Duration of Flow,ZZ,77,Duration of Flow
hourly,0.2160737724249439,Duration of Flow,ZZ,77,Duration of Flow
30mins,0.5373283734546713,Duration of Flow,ZZ,78,Duration of Flow
4hr,0.4055648584943445,Duration of Flow,ZZ,78,Duration of Flow
daily,0.20590270562118737,Duration of Flow,ZZ,78,Duration of Flow
hourly,0.5072260587945834,Duration of Flow,ZZ,78,Duration of Flow
30mins,0.2396301379587549,Duration of Flow,ZZ,79,Duration of Flow
4hr,0.13549693434340926,Duration of Flow,ZZ,79,Duration of Flow
daily,0.061348104679778734,Duration of Flow,ZZ,79,Duration of Flow
hourly,0.2536958936958392,Duration of Flow,ZZ,79,Duration of Flow
30mins,0.13801634904217536,Duration of Flow,ZZ,80,Duration of Flow
4hr,0.06780791357848408,Duration of Flow,ZZ,80,Duration of Flow
daily,0.02225252176294573,Duration of Flow,ZZ,80,Duration of Flow
hourly,0.1074033295169421,Duration of Flow,ZZ,80,Duration of Flow
30mins,0.4240309400802388,Duration of Flow,ZZ,81,Duration of Flow
4hr,0.25548160883976623,Duration of Flow,ZZ,81,Duration of Flow
daily,0.04572843236205519,Duration of Flow,ZZ,81,Duration of Flow
hourly,0.4073221600316257,Duration of Flow,ZZ,81,Duration of Flow
30mins,0.15528241868882986,Duration of Flow,ZZ,82,Duration of Flow
4hr,0.0519268066125683,Duration of Flow,ZZ,82,Duration of Flow
daily,0.01942667138184307,Duration of Flow,ZZ,82,Duration of Flow
hourly,0.12175359194647091,Duration of Flow,ZZ,82,Duration of Flow
30mins,0.35909183354879837,Duration of Flow,ZZ,83,Duration of Flow
4hr,0.07966482352924516,Duration of Flow,ZZ,83,Duration of Flow
daily,0.011274112723088788,Duration of Flow,ZZ,83,Duration of Flow
hourly,0.2634981146105363,Duration of Flow,ZZ,83,Duration of Flow
30mins,0.41980657489394313,Duration of Flow,ZZ,84,Duration of Flow
4hr,0.34422949629667654,Duration of Flow,ZZ,84,Duration of Flow
daily,0.16754957247216096,Duration of Flow,ZZ,84,Duration of Flow
hourly,0.43428948641272996,Duration of Flow,ZZ,84,Duration of Flow
30mins,0.5255530307430221,Duration of Flow,ZZ,85,Duration of Flow
4hr,0.404215401527392,Duration of Flow,ZZ,85,Duration of Flow
daily,0.2522438240943493,Duration of Flow,ZZ,85,Duration of Flow
hourly,0.5202809154072681,Duration of Flow,ZZ,85,Duration of Flow
30mins,0.45299834459815763,Duration of Flow,ZZ,86,Duration of Flow
4hr,0.3075989545593163,Duration of Flow,ZZ,86,Duration of Flow
daily,0.23833091074110754,Duration of Flow,ZZ,86,Duration of Flow
hourly,0.4558976673520985,Duration of Flow,ZZ,86,Duration of Flow
30mins,0.2501406529346588,Duration of Flow,ZZ,87,Duration of Flow
4hr,0.117375154760004,Duration of Flow,ZZ,87,Duration of Flow
daily,0.0431138880148134,Duration of Flow,ZZ,87,Duration of Flow
hourly,0.22028373865311907,Duration of Flow,ZZ,87,Duration of Flow
30mins,0.33453615446230434,Duration of Flow,ZZ,88,Duration of Flow
4hr,0.2575037671080555,Duration of Flow,ZZ,88,Duration of Flow
daily,0.1222454494253825,Duration of Flow,ZZ,88,Duration of Flow
hourly,0.3283439855712713,Duration of Flow,ZZ,88,Duration of Flow
30mins,0.4913845636725769,Duration of Flow,ZZ,89,Duration of Flow
4hr,0.33898697391848176,Duration of Flow,ZZ,89,Duration of Flow
daily,0.14337801961062138,Duration of Flow,ZZ,89,Duration of Flow
hourly,0.4815236743972906,Duration of Flow,ZZ,89,Duration of Flow
30mins,0.4664089859627065,Duration of Flow,ZZ,90,Duration of Flow
4hr,0.26315569917270165,Duration of Flow,ZZ,90,Duration of Flow
daily,0.07566102377124068,Duration of Flow,ZZ,90,Duration of Flow
hourly,0.4384049739185848,Duration of Flow,ZZ,90,Duration of Flow
30mins,0.31945402928282984,Duration of Flow,ZZ,91,Duration of Flow
4hr,0.20068619536340773,Duration of Flow,ZZ,91,Duration of Flow
daily,0.06160071408533186,Duration of Flow,ZZ,91,Duration of Flow
hourly,0.3061307790026635,Duration of Flow,ZZ,91,Duration of Flow
30mins,0.45493121661076047,Duration of Flow,ZZ,92,Duration of Flow
4hr,0.32207267335713907,Duration of Flow,ZZ,92,Duration of Flow
daily,0.10153117027767278,Duration of Flow,ZZ,92,Duration of Flow
hourly,0.4092171630191519,Duration of Flow,ZZ,92,Duration of Flow
30mins,0.404351437799618,Duration of Flow,ZZ,93,Duration of Flow
4hr,0.24825943895179628,Duration of Flow,ZZ,93,Duration of Flow
daily,0.11799061315495504,Duration of Flow,ZZ,93,Duration of Flow
hourly,0.3690346623332853,Duration of Flow,ZZ,93,Duration of Flow
30mins,0.2925823967960144,Duration of Flow,ZZ,94,Duration of Flow
4hr,0.21070153545364653,Duration of Flow,ZZ,94,Duration of Flow
daily,0.08227639067622888,Duration of Flow,ZZ,94,Duration of Flow
hourly,0.30077639052065314,Duration of Flow,ZZ,94,Duration of Flow
30mins,0.3293526432542373,Duration of Flow,ZZ,95,Duration of Flow
4hr,0.1917214166822591,Duration of Flow,ZZ,95,Duration of Flow
daily,0.06648938101467952,Duration of Flow,ZZ,95,Duration of Flow
hourly,0.3094405950599636,Duration of Flow,ZZ,95,Duration of Flow
30mins,0.41328263600714327,Duration of Flow,ZZ,96,Duration of Flow
4hr,0.2684107624100265,Duration of Flow,ZZ,96,Duration of Flow
daily,0.0704401957922946,Duration of Flow,ZZ,96,Duration of Flow
hourly,0.3877086078885898,Duration of Flow,ZZ,96,Duration of Flow
30mins,0.3985590590182722,Duration of Flow,ZZ,97,Duration of Flow
4hr,0.3138716934397827,Duration of Flow,ZZ,97,Duration of Flow
daily,0.21079746621891443,Duration of Flow,ZZ,97,Duration of Flow
hourly,0.39587236577995805,Duration of Flow,ZZ,97,Duration of Flow
30mins,0.6648285864587754,Duration of Flow,ZZ,98,Duration of Flow
4hr,0.4203507503824537,Duration of Flow,ZZ,98,Duration of Flow
daily,0.41328095305655715,Duration of Flow,ZZ,98,Duration of Flow
hourly,0.6390829150806338,Duration of Flow,ZZ,98,Duration of Flow
30mins,0.5395413248807239,Duration of Flow,ZZ,99,Duration of Flow
4hr,0.4607347552715351,Duration of Flow,ZZ,99,Duration of Flow
daily,0.2718670212607879,Duration of Flow,ZZ,99,Duration of Flow
hourly,0.4637788842297355,Duration of Flow,ZZ,99,Duration of Flow
30mins,0.4535506853846536,Duration of Flow,ZZ,100,Duration of Flow
4hr,0.42430424894615404,Duration of Flow,ZZ,100,Duration of Flow
daily,0.1727531995695165,Duration of Flow,ZZ,100,Duration of Flow
hourly,0.4788865109864223,Duration of Flow,ZZ,100,Duration of Flow
